TransectGroup,SPECIES,Count.FF,Count.POV,Count.BM,Count.TC,Photo.ID,BSS.1,BSS.2,BSS.3,Glare.1,Glare.2,Glare.3,BH.W,BH.F,BH.WF,BH.FW,BH.2F1W,BH.B,BH.BW,BH.Piling,BH.P,BH.F1W,BH.M,BH.H,BH.R,platform,Group,sp.group,Transect
20120326_060 6,MAMU,8,0,2,0,9154,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0 6,marbled murrelet,20120326_060
20120326_060 7,MAMU,4,0,2,0,9176,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0 7,marbled murrelet,20120326_060
20120326_060 8,RHAU,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0 8,rhinoceros auklet,20120326_060
20120326_061 1,COMU,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1 1,common murre,20120326_061
20120326_061 2,MAMU,6,2,4,4,9246,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 2,marbled murrelet,20120326_061
20120326_061 3,MAMU,4,0,4,4,9270,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 3,marbled murrelet,20120326_061
20120326_061 4,HOGR,2,2,2,2,9288,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 4,horned grebe,20120326_061
20120326_061 5,ANMU,1,0,0,0,9313,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 5,ancient murrelet,20120326_061
20120326_061 5,MAMU,2,0,0,0,9308,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 5,marbled murrelet,20120326_061
20120326_061 6,GWGU,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1 6,gull,20120326_061
20120326_061 6,UNGU,1,0,1,2,9346,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1 6,gull,20120326_061
20120326_061 8,MAMU,1,0,0,0,9360,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 8,marbled murrelet,20120326_061
20120326_062 1,RTLO,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2 1,red-throated loon,20120326_062
20120326_062 1,UNGU,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2 1,gull,20120326_062
20120326_062 2,PIGU,1,0,0,0,9479,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2 2,pigeon guillemot,20120326_062
20120326_063 1,LTDU,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3 1,long-tailed duck,20120326_063
20120326_063 2,RHAU,1,0,0,1,9549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3 2,rhinoceros auklet,20120326_063
20120326_063 4,UNGU,1,0,0,0,9690,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3 4,gull,20120326_063
20120326_064 1,LTDU,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4 1,long-tailed duck,20120326_064
20120326_064 10,UNGU,3,0,3,3,9873,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,gull,20120326_064
20120326_064 11,BLBR,14,0,0,0,9880,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,goose,20120326_064
20120326_064 12,BLBR,30,0,0,0,9884,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,goose,20120326_064
20120326_064 12,UNGU,4,3,7,6,9884,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,gull,20120326_064
20120326_064 3,RNGR,1,0,0,0,9786,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 3,red-necked grebe,20120326_064
20120326_064 3,SCAU,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 3,scaup,20120326_064
20120326_064 3,SUSC,4,0,1,0,9792,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 3,surf scoter,20120326_064
20120326_064 4,BUFF,6,3,5,3,9806,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4 4,bufflehead,20120326_064
20120326_064 5,BUFF,3,0,0,0,9814,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 5,bufflehead,20120326_064
20120326_064 5,SUSC,6,0,9,8,9813,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 5,surf scoter,20120326_064
20120326_064 6,BUFF,1,1,0,0,9830,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4 6,bufflehead,20120326_064
20120326_064 6,RBME,38,13,12,0,9832,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4 6,red-breasted merganser,20120326_064
20120326_064 7,BUFF,2,2,2,0,9855,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4 7,bufflehead,20120326_064
20120326_064 8,BLBR,154,0,0,0,9859,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 8,goose,20120326_064
20120326_064 8,UNGU,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 8,gull,20120326_064
20120326_064 9,BUFF,4,0,3,1,9867,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4 9,bufflehead,20120326_064
20120326_065 1,AMWI,8,5,2,0,9895,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 1,American wigeon,20120326_065
20120326_065 1,MALL,7,7,5,6,9896,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 1,mallard duck,20120326_065
20120326_065 1,UNGU,26,23,35,28,9898,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 1,gull,20120326_065
20120326_065 11,BUFF,3,0,3,2,10035,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,bufflehead,20120326_065
20120326_065 12,RBME,1,0,0,0,10039,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,red-breasted merganser,20120326_065
20120326_065 12,SUSC,7,0,7,8,10037,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,surf scoter,20120326_065
20120326_065 13,SUSC,1,0,1,0,10049,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,surf scoter,20120326_065
20120326_065 14,BUFF,4,0,0,0,10054,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,bufflehead,20120326_065
20120326_065 14,UNGU,1,0,0,0,10054,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,gull,20120326_065
20120326_065 2,AMWI,6,6,2,4,9899,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 2,American wigeon,20120326_065
20120326_065 2,MALL,6,3,6,2,9901,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 2,mallard duck,20120326_065
20120326_065 2,UBWG,1,0,0,0,9903,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5 2,gull,20120326_065
20120326_065 2,UNGU,27,17,0,5,9916,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5 2,gull,20120326_065
20120326_065 3,AMWI,33,14,2,9,9925,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 3,American wigeon,20120326_065
20120326_065 3,BUFF,4,4,0,0,9927,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 3,bufflehead,20120326_065
20120326_065 4,MALL,7,7,4,0,9939,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 4,mallard duck,20120326_065
20120326_065 4,RBME,1,1,0,0,9937,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 4,red-breasted merganser,20120326_065
20120326_065 4,UBWG,1,1,0,0,9936,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5 4,gull,20120326_065
20120326_065 4,UNGU,78,64,70,55,9951,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 4,gull,20120326_065
20120326_065 5,UNGU,28,6,6,7,9972,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5 5,gull,20120326_065
20120326_065 6,UNGU,1,1,1,0,9980,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 6,gull,20120326_065
20120326_065 7,UNGU,33,0,0,2,9999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5 7,gull,20120326_065
20120326_065 8,AMWI,79,77,71,25,10011,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 8,American wigeon,20120326_065
20120326_065 8,BUFF,1,1,0,0,10005,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5 8,bufflehead,20120326_065
20120326_065 8,MALL,2,2,0,0,10008,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 8,mallard duck,20120326_065
20120326_065 8,RBME,1,1,0,0,10000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 8,red-breasted merganser,20120326_065
20120326_065 8,UBWG,1,0,0,0,10008,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5 8,gull,20120326_065
20120326_065 8,UNGU,0,2,0,2,9314,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5 8,gull,20120326_065
20120326_065 9,RBME,2,0,2,0,10016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5 9,red-breasted merganser,20120326_065
20120326_069 1,LTDU,2,0,0,0,10510,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9 1,long-tailed duck,20120326_069
20120326_069 10,SUSC,2,0,2,2,10578,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,surf scoter,20120326_069
20120326_069 11,LTDU,2,0,2,2,10586,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,long-tailed duck,20120326_069
20120326_069 12,COLO,1,0,1,1,10589,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,common loon,20120326_069
20120326_069 2,PECO,1,0,1,1,10511,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9 2,pelagic cormorant,20120326_069
20120326_069 3,UBWG,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9 3,gull,20120326_069
20120326_069 3,UNGU,1,0,1,0,10533,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9 3,gull,20120326_069
20120326_069 4,SUSC,3,0,5,0,10541,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9 4,surf scoter,20120326_069
20120326_069 5,PIGU,1,0,0,0,10555,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9 5,pigeon guillemot,20120326_069
20120326_069 6,UNGU,1,0,0,0,10560,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9 6,gull,20120326_069
20120326_069 7,LTDU,5,0,3,3,10562,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9 7,long-tailed duck,20120326_069
20120326_069 8,UNGU,1,0,1,0,10569,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9 8,gull,20120326_069
20120326_071 1,UNGU,2,0,2,1,10817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 1,gull,20120326_071
20120326_071 2,RHAU,5,0,5,0,10817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 2,rhinoceros auklet,20120326_071
20120326_071 6,COMU,1,0,0,0,10928,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 6,common murre,20120326_071
20120326_071 8,UNGU,2,1,2,2,10945,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 8,gull,20120326_071
20120326_072 3,COMU,1,0,0,0,11004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 3,common murre,20120326_072
20120326_072 4,PIGU,2,1,1,0,11036,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,pigeon guillemot,20120326_072
20120326_073 1,MAMU,2,0,0,0,11147,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3 1,marbled murrelet,20120326_073
20120326_073 2,MAMU,3,0,0,1,11159,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3 2,marbled murrelet,20120326_073
20120326_073 3,UBWG,1,0,0,0,11159,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3 3,gull,20120326_073
20120326_073 3,UNGU,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3 3,gull,20120326_073
20120326_073 5,RHAU,2,0,0,2,11188,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3 5,rhinoceros auklet,20120326_073
20120326_073 6,ANMU,0,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3 6,ancient murrelet,20120326_073
20120326_073 6,MAMU,0,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3 6,marbled murrelet,20120326_073
20120326_074 1,COMU,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 1,common murre,20120326_074
20120326_074 2,COMU,1,0,1,1,11259,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 2,common murre,20120326_074
20120326_074 3,PIGU,1,0,0,0,11267,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 3,pigeon guillemot,20120326_074
20120326_074 5,PIGU,1,0,0,0,11338,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 5,pigeon guillemot,20120326_074
20120326_074 6,LTDU,2,0,2,3,11357,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 6,long-tailed duck,20120326_074
20120326_074 8,BUFF,2,0,3,0,11393,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 8,bufflehead,20120326_074
20120326_074 8,COMU,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 8,common murre,20120326_074
20120326_074 9,BUFF,1,0,1,0,11417,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 9,bufflehead,20120326_074
20120326_074 9,COMU,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4 9,common murre,20120326_074
20120326_075 1,BUFF,0,0,4,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5 1,bufflehead,20120326_075
20120326_075 2,BUFF,1,1,2,2,11427,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5 2,bufflehead,20120326_075
20120326_075 3,BUFF,8,0,4,4,11453,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 3,bufflehead,20120326_075
20120326_075 4,BUFF,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 4,bufflehead,20120326_075
20120326_075 4,PECO,1,1,1,0,11457,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,5 4,pelagic cormorant,20120326_075
20120326_075 5,BUFF,22,0,9,6,11507,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 5,bufflehead,20120326_075
20120326_075 6,SUSC,1,0,1,1,11507,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 6,surf scoter,20120326_075
20120326_075 7,BUFF,6,0,6,4,11532,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 7,bufflehead,20120326_075
20120326_075 7,SUSC,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 7,surf scoter,20120326_075
20120326_075 7,WWSC,1,0,0,0,11524,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 7,white-winged scoter,20120326_075
20120326_075 8,BUFF,6,0,4,3,11550,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 8,bufflehead,20120326_075
20120326_075 8,SUSC,0,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 8,surf scoter,20120326_075
20120326_075 8,WWSC,2,0,0,0,11540,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 8,white-winged scoter,20120326_075
20120326_075 9,BUFF,2,0,3,2,11560,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5 9,bufflehead,20120326_075
20120326_076 1,BUFF,0,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6 1,bufflehead,20120326_076
20120326_076 1,HOGR,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6 1,horned grebe,20120326_076
20120326_076 1,SUSC,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6 1,surf scoter,20120326_076
20120326_076 2,BUFF,0,1,1,1,10674,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6 2,bufflehead,20120326_076
20120326_076 2,SUSC,0,1,1,0,10674,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6 2,surf scoter,20120326_076
20120326_076 3,BUFF,1,1,1,2,11607,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6 3,bufflehead,20120326_076
20120326_076 3,HOGR,2,2,0,0,11602,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6 3,horned grebe,20120326_076
20120326_076 4,BLSC,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6 4,black scoter,20120326_076
20120326_076 4,SUSC,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6 4,surf scoter,20120326_076
20120326_076 5,UNGU,1,0,0,1,11658,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6 5,gull,20120326_076
20120326_076 6,SUSC,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6 6,surf scoter,20120326_076
20120326_076 7,PIGU,1,0,1,0,11737,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6 7,pigeon guillemot,20120326_076
20120326_078 1,BUFF,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8 1,bufflehead,20120326_078
20120326_078 1,SCAU,0,0,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8 1,scaup,20120326_078
20120326_078 2,SUSC,0,2,7,0,10985,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8 2,surf scoter,20120326_078
20120326_078 3,BUFF,8,8,7,8,11938,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 3,bufflehead,20120326_078
20120326_078 4,BUFF,1,0,0,0,11945,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8 4,bufflehead,20120326_078
20120326_078 5,UNGU,1,0,0,0,11959,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8 5,gull,20120326_078
20120326_079 1,BUFF,0,5,4,2,10995,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 1,bufflehead,20120326_079
20120326_079 1,RHAU,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 1,rhinoceros auklet,20120326_079
20120326_079 1,SUSC,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 1,surf scoter,20120326_079
20120326_079 10,BUFF,2,3,2,2,12089,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,bufflehead,20120326_079
20120326_079 10,SUSC,2,2,2,2,12087,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,surf scoter,20120326_079
20120326_079 12,BUFF,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,bufflehead,20120326_079
20120326_079 12,SUSC,2,0,1,0,12115,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,surf scoter,20120326_079
20120326_079 2,BUFF,0,2,2,0,11000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 2,bufflehead,20120326_079
20120326_079 3,HOGR,2,2,2,0,11982,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 3,horned grebe,20120326_079
20120326_079 4,SUSC,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,surf scoter,20120326_079
20120326_079 5,BUFF,4,4,2,3,12001,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 5,bufflehead,20120326_079
20120326_079 6,UNGU,1,0,0,0,12003,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9 6,gull,20120326_079
20120326_079 7,BUFF,6,4,4,5,12034,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,bufflehead,20120326_079
20120326_079 7,COGO,1,0,0,0,12020,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,common goldeneye,20120326_079
20120326_079 7,SUSC,2,3,4,6,12031,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,surf scoter,20120326_079
20120326_079 8,SUSC,3,2,4,3,12040,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 8,surf scoter,20120326_079
20120326_079 9,BUFF,7,4,1,2,12072,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 9,bufflehead,20120326_079
20120326_079 9,SUSC,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 9,surf scoter,20120326_079
20120326_079 9,WWSC,1,1,0,0,12068,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 9,white-winged scoter,20120326_079
20120326_080 1,LTDU,2,0,2,2,12151,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0 1,long-tailed duck,20120326_080
20120326_080 2,SUSC,2,2,2,2,12165,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0 2,surf scoter,20120326_080
20120326_080 3,SUSC,2,2,2,2,12229,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0 3,surf scoter,20120326_080
20120326_080 4,HOGR,1,0,1,0,12255,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0 4,horned grebe,20120326_080
20120326_080 5,BUFF,1,1,0,0,12262,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0 5,bufflehead,20120326_080
20120326_080 6,HADU,2,2,2,2,12283,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0 6,Harlequin duck,20120326_080
20120326_080 7,HADU,2,0,0,0,12292,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0 7,Harlequin duck,20120326_080
20120326_081 1,BLSC,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1 1,black scoter,20120326_081
20120326_081 1,SUSC,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1 1,surf scoter,20120326_081
20120326_081 10,COMU,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,common murre,20120326_081
20120326_081 11,BUFF,2,0,1,1,12446,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,bufflehead,20120326_081
20120326_081 11,SUSC,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,surf scoter,20120326_081
20120326_081 12,BUFF,2,0,1,1,12464,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,bufflehead,20120326_081
20120326_081 13,LTDU,1,0,1,1,12467,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,long-tailed duck,20120326_081
20120326_081 14,BUFF,2,0,2,2,12475,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,bufflehead,20120326_081
20120326_081 2,BUFF,2,0,0,0,12319,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 2,bufflehead,20120326_081
20120326_081 2,HOGR,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 2,horned grebe,20120326_081
20120326_081 2,LTDU,0,1,1,0,11330,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 2,long-tailed duck,20120326_081
20120326_081 2,SCAU,4,2,2,0,12324,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 2,scaup,20120326_081
20120326_081 2,SUSC,0,2,2,2,11329,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 2,surf scoter,20120326_081
20120326_081 3,BUFF,1,0,1,1,12331,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 3,bufflehead,20120326_081
20120326_081 3,SCAU,2,0,2,2,12328,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 3,scaup,20120326_081
20120326_081 4,BUFF,4,0,5,5,12342,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 4,bufflehead,20120326_081
20120326_081 4,SCAU,4,0,0,0,12342,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 4,scaup,20120326_081
20120326_081 5,BUFF,1,0,0,0,12361,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1 5,bufflehead,20120326_081
